id,State,ST,Fips,County,Precincts,Votes,Less Than High School Diploma,At Least High School Diploma,At Least Bachelors's Degree,Graduate Degree,School Enrollment,Median Earnings 2010,White (Not Latino) Population,African American Population,Native American Population,Asian American Population,Other Race or Races,Latino Population,Children Under 6 Living in Poverty,Adults 65 and Older Living in Poverty,Total Population,Preschool.Enrollment.Ratio.enrolled.ages.3.and.4,Poverty.Rate.below.federal.poverty.threshold,Gini.Coefficient,Child.Poverty.living.in.families.below.the.poverty.line,Management.professional.and.related.occupations,Service.occupations,Sales.and.office.occupations,Farming.fishing.and.forestry.occupations,Construction.extraction.maintenance.and.repair.occupations,Production.transportation.and.material.moving.occupations,White,Black,Hispanic,Asian,Amerindian,Other,White  Asian,Sire Homogeneity,Median Age,lon,lat,Poor.physical.health.days,Poor.mental.health.days,Low.birthweight,Teen.births,Children.in.single.parent.households,Adult.smoking,Adult.obesity,Diabetes,Sexually.transmitted.infections,HIV.prevalence.rate,Uninsured,Unemployment,Violent.crime,Homicide.rate,Injury.deaths,Infant.mortality,elevation,Annual Prcp,Winter Prcp,Summer Prcp,Spring Prcp,Autumn Prcp,Annual Tavg,Annual Tmax,Annual Tmin,Winter Tavg,Winter Tmax,Winter Tmin,Summer Tavg,Summer Tmax,Summer Tmin,Spring Tavg,Spring Tmax,Spring Tmin,Autumn Tavg,Autumn Tmax,Autumn Tmin,Nearest County,temp,precip,reporting,Est Votes Remaining,total16,total08,total12,other08,other12,Winner
2578,Texas,TX,48381,"Randall County, Texas",15.0,53813.0,8.7,91.3,30.1,9.8,76.7,29005.057460000004,79.05,2.1,0.5,1.4,1.5,15.5,13.6,5.6,116763,45.4,9.4,0.439,10.8,34.9,16.0,28.25,0.5,9.15,11.2,79.05,2.1,15.5,1.4,0.5,1.5,80.45,0.64980225,35.4,-101.89554720000001,34.962528999999996,3.5,2.9,0.08,35.3,0.282,0.145,0.259,0.08900000000000001,262.7,39.5,0.187,0.042,531.95,2.61,55.2,8.7,1120.933333,1982.6666670000002,200.66666669999998,882.3333332999998,454.0,445.66666669999995,,,,,,,,,,,,,,,,48381.0,,503.59733330000006,15.0,0.0,53813.0,51832.0,49696.0,416.0,675.0,1
2579,Alabama,AL,1113,"Russell County, Alabama",19.0,19136.0,23.1,76.9,11.9,3.4,69.9,22917.64064,52.95,40.9,0.25,0.6,2.1,3.2,36.1,17.1,51488,36.1,22.55,0.429,33.65,21.9,19.7,28.85,1.0,12.0,16.6,52.95,40.9,3.2,0.6,0.25,2.1,53.55,0.4491585,36.4,-85.18697979999999,32.289811300000004,5.0,5.0,0.11,57.4,0.478,0.239,0.365,0.132,760.5,375.3,0.177,0.091,461.94,13.71,88.3,12.1,126.0,5050.0,1352.0,1267.0,1306.0,1125.0,,,,,,,,,,,,,,,,1113.0,,1282.7,19.0,0.0,19136.0,18915.0,18910.0,125.0,132.0,0
2580,Alabama,AL,1095,"Marshall County, Alabama",32.0,34965.0,26.3,73.7,14.5,5.4,70.55,23918.093969999998,84.75,1.5,0.55,0.5,1.3,11.35,36.5,13.3,90472,28.6,20.1,0.462,30.55,25.25,15.45,22.4,1.65,13.05,22.15,84.75,1.5,11.35,0.5,0.55,1.3,85.25,0.73158775,38.0,-86.3216681,34.309563700000005,4.8,4.8,0.08,72.9,0.316,0.27699999999999997,0.315,0.136,205.0,103.6,0.215,0.07,263.69,3.36,74.2,8.3,218.175,,,,,,,,,,,,,,,,,,,,,1095.0,,,32.0,0.0,34965.0,33166.0,32644.0,401.0,478.0,1
2581,Nebraska,NE,31021,"Burt County, Nebraska",11.0,3523.0,9.6,90.4,18.3,4.9,80.75,26573.084759999998,95.4,0.3,1.45,0.2,0.85,1.75,8.1,10.25,6952,45.1,9.4,0.414,6.7,34.3,16.95,22.4,3.55,10.05,12.75,95.4,0.3,1.75,0.2,1.45,0.85,95.6,0.91071775,45.9,-96.33774620000001,41.8541794,2.3,2.8,0.07,20.2,0.18899999999999997,0.17300000000000001,0.314,0.11,73.5,,0.147,0.043,83.61,,83.3,,350.08,3121.4,238.0,1201.0,984.8,697.6,,,,,,,,,,,,,,,,31021.0,,792.8356,11.0,0.0,3523.0,3387.0,3375.0,67.0,55.0,1
2582,Ohio,OH,39081,"Jefferson County, Ohio",71.0,31346.0,12.7,87.3,14.1,4.9,80.6,23762.846990000002,91.35,5.35,0.15,0.45,1.7,0.95,35.35,8.3,69235,48.7,17.65,0.43700000000000006,28.35,26.2,20.2,24.6,0.15,12.0,16.85,91.35,5.35,0.95,0.45,0.15,1.7,91.8,0.83774625,43.8,-80.7614097,40.399188,4.1,4.7,0.08,36.2,0.33399999999999996,0.293,0.361,0.162,242.6,77.7,0.146,0.10300000000000001,204.22,2.84,73.4,7.9,302.4,4150.0,854.0,1210.0,1088.0,998.0,514.0,614.0,414.0,305.0,390.0,220.0,714.0,816.0,613.0,499.0,611.0,387.0,536.0,637.0,434.0,39081.0,10.77777778,1054.1,71.0,0.0,31346.0,35939.0,33177.0,745.0,758.0,1
2583,Kentucky,KY,21187,"Owen County, Kentucky",12.0,4999.0,18.7,81.3,18.6,8.0,74.35,28727.276830000003,95.85,1.25,0.05,0.2,0.55,2.1,19.6,14.85,11068,15.8,11.65,0.39,12.6,22.4,16.35,21.5,0.65,16.3,22.75,95.85,1.25,2.1,0.2,0.05,0.55,96.05,0.9193540000000001,39.2,-84.8415094,38.4996026,4.4,4.1,0.09,61.0,0.305,0.335,0.337,0.127,110.5,,0.16399999999999998,0.07200000000000001,36.03,,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,4999.0,4751.0,4557.0,88.0,85.0,1
2584,Nebraska,NE,31023,"Butler County, Nebraska",11.0,3914.0,8.8,91.2,15.7,4.3,82.95,27317.04095,96.45,0.25,0.05,0.2,0.4,2.7,10.6,10.35,8405,55.7,9.25,0.35700000000000004,12.35,30.05,13.75,18.25,2.9,11.3,23.7,96.45,0.25,2.7,0.2,0.05,0.4,96.65,0.93101575,44.0,-97.1320395,41.2260724,2.6,3.1,0.05,14.3,0.21600000000000003,0.20800000000000002,0.278,0.079,181.0,,0.105,0.031,41.77,,88.3,,480.8,2930.0,240.0,1146.0,912.0,632.0,502.5,617.0,388.5,252.5,357.0,148.0,737.0,849.5,624.5,499.5,617.5,381.5,516.5,638.5,394.5,31023.0,10.13888889,744.22,11.0,0.0,3914.0,3839.0,3859.0,92.0,76.0,1
2585,Illinois,IL,17135,"Montgomery County, Illinois",39.0,12829.0,16.5,83.5,13.3,4.1,74.15,23601.34032,93.85,3.3,0.1,0.3,1.05,1.4,27.2,8.3,29943,63.7,14.05,0.444,22.25,28.55,20.65,22.65,1.2,12.95,14.05,93.85,3.3,1.4,0.3,0.1,1.05,94.15,0.8821875,41.4,-89.4780068,39.2280917,4.7,2.6,0.07,45.2,0.297,0.19399999999999998,0.249,0.094,274.7,422.4,0.107,0.11900000000000001,511.57,,72.8,,192.0,3938.5,714.0,1048.5,1140.5,1035.5,542.0,645.5,439.0,307.5,391.5,222.5,754.0,861.5,647.0,541.0,648.5,434.0,561.0,674.0,448.5,17135.0,12.33333333,1000.3789999999999,39.0,0.0,12829.0,12871.0,12133.0,230.0,299.0,1
2586,Tennessee,TN,47075,"Haywood County, Tennessee",11.0,6824.0,25.2,74.8,12.9,4.3,70.75,21147.461909999998,45.0,49.6,0.05,0.35,0.85,4.1,40.45,25.55,18971,45.2,26.5,0.45399999999999996,37.95,22.75,19.85,20.6,1.2,8.2,27.4,45.0,49.6,4.1,0.35,0.05,0.85,45.35,0.45028175,38.0,-89.2825359,35.5866898,4.4,3.0,0.13,68.7,0.391,0.17300000000000001,0.387,0.145,866.3,573.5,0.166,0.11199999999999999,1175.56,,63.1,17.5,100.6,5411.0,1467.0,1122.0,1567.0,1255.0,605.0,706.0,504.0,404.0,496.0,313.0,792.0,890.0,694.0,604.0,706.0,502.0,616.0,727.0,504.0,47075.0,15.83333333,1374.394,11.0,0.0,6824.0,8121.0,7569.0,63.0,40.0,0
2587,Arkansas,AR,5127,"Scott County, Arkansas",26.0,3038.0,26.3,73.7,9.0,2.9,69.1,22535.493019999998,85.25,0.25,1.05,3.55,2.25,7.7,47.95,15.65,11201,40.8,25.05,0.43799999999999994,37.65,20.15,12.05,17.65,5.85,12.2,32.1,85.25,0.25,7.7,3.55,1.05,2.25,88.8,0.73456825,41.0,-94.0636413,34.858869299999995,4.5,4.2,0.08,79.6,0.363,0.317,0.294,0.125,443.6,52.8,0.244,0.066,177.7,,76.7,,203.4,4982.333333,1057.0,1094.333333,1472.0,1359.0,,,,,,,,,,,,,,,,5127.0,,1265.512667,26.0,0.0,3038.0,3995.0,3640.0,151.0,112.0,1
2588,Texas,TX,48133,"Eastland County, Texas",10.0,6935.0,22.3,77.7,15.5,5.2,80.6,20464.53461,81.75,2.4,0.3,0.15,0.95,14.4,28.4,17.85,18421,36.9,21.05,0.451,26.95,27.75,20.7,21.9,2.3,12.65,14.7,81.75,2.4,14.4,0.15,0.3,0.95,81.9,0.68971975,41.0,-98.83655959999999,32.324645399999994,6.9,,0.08,51.3,0.36,0.14400000000000002,0.324,0.126,209.3,56.5,0.282,0.061,211.66,,88.4,13.6,438.3,2902.0,487.0,841.0,800.0,774.0,629.0,765.0,493.0,445.0,585.0,306.0,803.0,933.0,673.0,626.0,763.0,490.0,639.0,778.0,500.0,48133.0,17.16666667,737.1080000000001,10.0,0.0,6935.0,6509.0,6495.0,73.0,81.0,1
2589,Georgia,GA,13317,"Wilkes County, Georgia",7.0,4470.0,28.2,71.8,15.5,7.1,77.35,22097.22191,53.1,41.65,0.55,0.25,1.2,3.25,59.25,18.2,10442,32.7,24.4,0.48700000000000004,34.5,28.65,15.55,17.75,7.0,10.5,20.5,53.1,41.65,3.25,0.25,0.55,1.2,53.35,0.45666999999999996,43.0,-82.7479223,33.77904,4.5,,0.1,50.1,0.495,,0.327,0.16399999999999998,568.0,175.7,0.212,0.109,494.94,,71.8,,189.0,4405.0,1198.0,1144.0,1055.0,1008.0,617.0,729.0,504.0,444.0,553.0,335.0,781.0,886.0,676.0,611.0,734.0,487.0,627.0,741.0,514.0,13317.0,16.5,1118.87,7.0,0.0,4470.0,5052.0,4761.0,32.0,39.0,1
2590,Kentucky,KY,21067,"Fayette County, Kentucky",291.0,136239.0,11.7,88.3,39.1,16.4,77.05,26208.01842,74.35,13.85,0.2,3.15,2.0,6.4,24.55,8.9,291670,46.1,17.2,0.48100000000000004,20.9,40.9,16.3,26.4,1.25,6.2,8.85,74.35,13.85,6.4,3.15,0.2,2.0,77.5,0.57746675,33.5,-84.4584429,38.0401572,3.5,3.3,0.09,35.2,0.361,0.16399999999999998,0.289,0.095,470.2,274.5,0.18100000000000002,0.063,573.22,5.49,59.0,6.6,,,,,,,,,,,,,,,,,,,,,,,,,291.0,0.0,136239.0,127648.0,125866.0,1722.0,2991.0,0
2591,Missouri,MO,29123,"Madison County, Missouri",8.0,5318.0,24.4,75.6,10.7,3.4,70.85,21159.22603,96.6,0.25,0.3,0.25,1.1,1.55,30.75,14.2,12226,43.3,18.45,0.40700000000000003,29.35,21.0,15.8,23.75,2.7,14.25,22.45,96.6,0.25,1.55,0.25,0.3,1.1,96.85,0.93353875,40.1,-90.3454526,37.4732347,4.2,,0.08,52.5,0.345,0.385,0.36,0.11199999999999999,65.6,48.8,0.193,0.071,160.21,,99.4,,219.2,4577.0,934.0,1096.0,1359.0,1188.0,549.0,670.0,429.0,337.0,444.0,229.0,748.0,870.0,627.0,548.0,673.0,424.0,560.0,688.0,433.0,29123.0,12.72222222,1162.558,8.0,0.0,5318.0,5028.0,4930.0,89.0,115.0,1
2592,Mississippi,MS,28105,"Oktibbeha County, Mississippi",21.0,16151.0,15.5,84.5,39.9,19.7,83.0,13227.25969,58.3,36.25,0.1,2.6,1.35,1.45,33.7,10.6,45650,45.2,32.65,0.536,31.55,41.1,20.9,20.55,0.75,6.25,10.55,58.3,36.25,1.45,2.6,0.1,1.35,60.9,0.47236475,25.1,-88.87615140000001,33.42231339999999,3.5,3.3,0.12,22.7,0.434,0.157,0.315,0.098,825.3,144.8,0.21,0.092,201.32,4.06,57.2,9.8,66.75,5542.0,1603.0,1266.5,1430.0,1242.5,,,,,,,,,,,,,,,,28105.0,,1407.668,21.0,0.0,16151.0,18792.0,18117.0,146.0,261.0,0
2593,Minnesota,MN,27139,"Scott County, Minnesota",47.0,74390.0,6.1,93.9,36.0,9.4,80.3,40613.928889999996,85.6,2.4,0.7,5.35,1.75,4.1,4.4,5.8,127821,53.7,4.15,0.371,4.85,40.55,14.1,26.25,0.15,7.9,11.0,85.6,2.4,4.1,5.35,0.7,1.75,90.95,0.7382105,34.4,-93.534553,44.651932200000005,2.6,2.5,0.06,16.5,0.172,0.132,0.24,0.062,194.6,53.5,0.078,0.052000000000000005,136.65,,37.8,4.0,271.3,3095.0,230.0,1318.0,795.0,752.0,440.0,541.0,338.0,162.0,253.0,70.0,685.0,790.0,580.0,444.0,551.0,338.0,462.0,564.0,360.0,27139.0,6.666666667,786.13,47.0,0.0,74390.0,67132.0,71647.0,1200.0,1612.0,1
2594,Montana,MT,30083,"Richland County, Montana",13.0,4818.0,15.1,84.9,16.6,3.9,69.25,23804.11016,93.45,0.05,1.5,0.2,1.7,3.1,13.3,13.85,9437,51.9,14.85,0.43200000000000005,21.05,27.35,14.5,20.95,2.05,15.75,19.45,93.45,0.05,3.1,0.2,1.5,1.7,93.65,0.8747695,42.3,-104.56338709999999,47.785513200000004,2.7,2.8,0.08,34.6,0.226,0.18600000000000003,0.309,0.069,325.8,,0.201,0.027000000000000003,128.44,,105.3,,637.6666667000001,1439.0,114.0,653.0,384.0,288.0,,,,,,,,,,,,,,,,30083.0,,365.506,13.0,0.0,4818.0,4516.0,4648.0,129.0,136.0,1
2595,Kansas,KS,20061,"Geary County, Kansas",40.0,7129.0,8.9,91.1,19.4,6.9,63.8,26413.46699,62.8,17.3,0.95,3.25,5.05,10.65,21.9,9.0,32156,46.3,11.75,0.392,15.35,30.55,19.7,26.5,0.35,7.7,15.15,62.8,17.3,10.65,3.25,0.95,5.05,66.05,0.439352,28.3,-96.7680381,39.0021553,3.8,2.9,0.08,73.5,0.312,0.255,0.3,0.081,818.2,137.0,0.153,0.068,481.29,7.28,74.4,8.8,345.7666667,3362.333333,284.0,1345.333333,1007.333333,725.6666667000001,543.6666667000001,661.0,425.66666669999995,310.0,421.33333330000005,198.33333330000002,765.0,880.0,650.3333332999999,538.0,659.6666667000001,417.0,556.0,678.6666667000001,433.33333330000005,20061.0,12.42592593,854.0326667000002,39.0,615.0,7129.0,8094.0,7845.0,111.0,141.0,1
2596,North Dakota,ND,38039,"Griggs County, North Dakota",5.0,1247.0,14.0,86.0,19.0,4.1,64.9,24327.398419999998,99.0,0.15,0.35,0.1,0.15,0.2,30.6,15.05,2365,34.4,12.4,0.42,13.3,40.1,15.4,19.25,3.55,9.25,12.5,99.0,0.15,0.2,0.1,0.35,0.15,99.1,0.98012175,52.0,-98.2324438,47.463463,2.0,,,22.2,0.14300000000000002,0.156,0.304,0.09699999999999999,210.8,,0.12,0.026000000000000002,41.55,,,,420.6,2158.0,169.0,984.0,518.0,487.0,395.0,509.0,282.0,99.0,197.0,2.0,658.0,782.0,534.0,403.0,521.0,285.0,415.0,530.0,301.0,38039.0,4.166666667,548.132,5.0,0.0,1247.0,1314.0,1343.0,34.0,36.0,1
2597,Missouri,MO,29087,"Holt County, Missouri",7.0,2348.0,11.3,88.7,16.3,5.5,72.95,25465.29461,97.45,0.1,0.7,0.4,0.6,0.7,22.1,11.85,4924,48.7,14.2,0.392,23.4,28.35,18.65,20.8,2.5,12.1,17.65,97.45,0.1,0.7,0.4,0.7,0.6,97.85,0.94980125,45.4,-95.21907159999999,40.095724,2.1,,0.08,44.0,0.22,,0.29600000000000004,0.114,,,0.192,0.05,129.23,,80.9,,301.0,3402.5,277.0,1278.0,1075.0,772.5,523.0,631.5,415.0,277.0,378.0,175.5,748.5,853.0,644.0,523.0,635.5,411.0,540.0,654.5,425.0,29087.0,11.27777778,864.235,7.0,0.0,2348.0,2633.0,2310.0,37.0,34.0,1
2598,New York,NY,36041,"Hamilton County, New York",11.0,2688.0,11.4,88.6,25.9,12.0,74.85,29950.99651,96.3,0.65,0.45,0.45,1.45,0.7,5.05,7.25,4923,65.5,11.1,0.419,10.25,30.2,21.35,20.55,1.15,17.9,8.9,96.3,0.65,0.7,0.45,0.45,1.45,96.75,0.9277110000000001,50.4,-74.5024556,43.657878600000004,,,,13.5,0.212,,0.261,0.11800000000000001,83.5,,0.147,0.086,61.33,,,,523.2333333,4848.333333,1068.666667,1302.666667,1131.0,1346.0,,,,,,,,,,,,,,,,36041.0,,1231.476667,11.0,0.0,2688.0,3411.0,3113.0,45.0,53.0,1
2599,Missouri,MO,29213,"Taney County, Missouri",22.0,23399.0,13.4,86.6,20.0,5.7,77.8,19966.04508,91.95,0.5,0.45,0.55,2.3,4.25,25.25,7.8,48703,45.6,14.1,0.456,21.25,28.9,22.9,31.05,0.1,10.55,6.45,91.95,0.5,4.25,0.55,0.45,2.3,92.5,0.847891,40.7,-93.04281879999999,36.649826700000006,4.0,5.2,0.08,52.5,0.373,0.307,0.313,0.113,199.1,88.3,0.217,0.10300000000000001,539.54,3.89,64.5,6.6,299.15,4400.5,832.0,1088.0,1271.0,1209.5,558.0,674.5,442.0,350.0,458.5,241.5,754.5,869.5,639.0,553.0,674.0,432.5,572.0,693.5,451.0,29213.0,13.22222222,1117.7269999999999,22.0,0.0,23399.0,21664.0,21659.0,245.0,434.0,1
2600,Georgia,GA,13021,"Bibb County, Georgia",34.0,58327.0,18.8,81.2,23.1,8.0,78.25,24957.74222,43.95,50.7,0.2,1.5,1.4,2.3,35.8,12.9,155290,52.9,22.1,0.495,32.4,32.35,21.0,26.75,0.1,7.7,12.05,43.95,50.7,2.3,1.5,0.2,1.4,45.45,0.45116325,35.5,-83.6941934,32.808844300000004,3.1,3.6,0.14,62.8,0.521,0.16699999999999998,0.303,0.121,1052.8,718.2,0.19699999999999998,0.098,566.33,15.43,75.7,13.9,104.5,4568.0,1264.0,1311.0,1023.0,970.0,646.0,765.0,526.0,480.0,597.0,363.0,805.0,914.0,697.0,641.0,770.0,511.0,653.0,774.0,531.0,13021.0,18.11111111,1160.272,34.0,0.0,58327.0,66368.0,64718.0,344.0,510.0,0
2601,Florida,FL,12005,"Bay County, Florida",44.0,87151.0,13.7,86.3,20.4,7.5,70.0,26810.818730000003,79.7,10.9,0.55,2.05,2.6,4.2,17.65,7.9,166151,44.3,12.45,0.41600000000000004,18.15,31.05,19.6,27.45,0.5,12.55,8.8,79.7,10.9,4.2,2.05,0.55,2.6,81.75,0.6499805000000001,38.7,-85.6313477,30.2375633,5.6,5.6,0.09,54.6,0.34299999999999997,0.245,0.285,0.10300000000000001,385.0,265.8,0.21,0.083,549.44,5.89,81.3,8.8,3.95,5923.5,1392.5,1975.0,1216.0,1340.0,689.5,781.5,598.5,545.5,644.0,447.5,820.5,897.5,743.5,681.5,777.0,586.5,709.0,805.5,613.0,12005.0,20.52777778,1504.569,44.0,0.0,87151.0,81127.0,79861.0,791.0,934.0,1
2602,Missouri,MO,29083,"Henry County, Missouri",10.0,9855.0,16.3,83.7,15.1,5.0,72.8,23999.148569999998,95.3,1.1,0.35,0.2,1.55,1.55,21.0,12.75,22283,36.9,16.45,0.442,21.05,26.45,19.2,22.6,0.8,12.85,18.1,95.3,1.1,1.55,0.2,0.35,1.55,95.5,0.90882675,43.3,-93.79262779999999,38.3864909,4.0,4.8,0.07,52.9,0.273,0.265,0.331,0.105,256.5,57.0,0.182,0.07400000000000001,336.76,,90.3,,254.5,4313.0,588.5,1376.0,1255.0,1093.5,,,,,,,,,,,,,,,,29083.0,,1095.502,10.0,0.0,9855.0,11159.0,10123.0,195.0,288.0,1
2603,Indiana,IN,18035,"Delaware County, Indiana",78.0,44699.0,15.5,84.5,22.4,9.6,81.55,19166.48127,88.5,6.25,0.25,1.0,2.35,1.6,27.5,6.5,116609,42.3,19.9,0.449,21.35,30.1,21.05,26.45,0.25,7.15,14.9,88.5,6.25,1.6,1.0,0.25,2.35,89.5,0.78804575,34.7,-85.39885550000001,40.227165299999996,4.6,4.9,0.1,25.1,0.379,0.252,0.332,0.105,651.0,97.5,0.168,0.095,378.45,3.16,57.9,9.9,290.3,4012.0,758.0,1204.5,1115.5,934.0,,,,,,,,,,,,,,,,18035.0,,1019.048,78.0,0.0,44699.0,49863.0,44968.0,563.0,1063.0,1
2604,Virginia,VA,51153,"Prince William County, Virginia",92.0,144854.0,11.6,88.4,37.5,14.7,75.75,42966.69207,50.6,19.2,0.25,7.2,3.35,19.4,7.55,5.4,381456,39.5,5.2,0.366,7.15,42.85,14.8,24.35,0.1,11.0,6.95,50.6,19.2,19.4,7.2,0.25,3.35,57.8,0.3368485,33.3,-77.4788873,38.7023317,3.2,2.9,0.07,31.6,0.242,0.174,0.282,0.075,267.8,230.1,0.139,0.049,158.36,2.98,33.4,6.5,,,,,,,,,,,,,,,,,,,,,,,,,91.0,2277.0,144854.0,162446.0,180195.0,1390.0,2406.0,0
2605,Michigan,MI,26133,"Osceola County, Michigan",18.0,10597.0,14.8,85.2,11.9,3.9,75.0,23380.82699,95.7,0.45,0.45,0.15,1.8,1.4,27.7,11.0,23298,39.5,18.45,0.39399999999999996,26.5,23.6,17.85,19.25,1.8,10.2,27.35,95.7,0.45,1.4,0.15,0.45,1.8,95.85,0.91641175,41.2,-85.3222825,43.997552299999995,4.2,2.8,0.06,38.4,0.32299999999999995,0.21100000000000002,0.33899999999999997,0.114,251.0,,0.145,0.102,290.66,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,10597.0,11026.0,10278.0,198.0,156.0,1
2606,Missouri,MO,29055,"Crawford County, Missouri",9.0,9920.0,22.3,77.7,10.8,3.3,74.1,20895.05651,96.3,0.25,0.45,0.2,1.3,1.55,19.15,11.4,24260,26.9,15.7,0.395,20.45,18.3,17.8,23.9,0.65,14.75,24.65,96.3,0.25,1.55,0.2,0.45,1.3,96.5,0.92780875,39.7,-91.3139328,37.9665605,5.2,4.0,0.08,58.6,0.355,0.39899999999999997,0.32299999999999995,0.1,246.0,33.8,0.182,0.079,212.37,,86.0,,213.4,,,,,,536.0,670.0,402.0,322.0,444.0,200.0,737.0,868.0,605.0,534.0,678.0,391.0,547.0,687.0,407.0,29055.0,12.0,,9.0,0.0,9920.0,10085.0,9579.0,167.0,194.0,1
2607,Missouri,MO,29119,"McDonald County, Missouri",14.0,8233.0,23.4,76.6,8.9,2.0,74.75,21730.49365,80.25,0.5,2.35,0.85,3.6,12.4,26.6,13.1,22986,41.9,16.4,0.42200000000000004,21.1,18.5,18.7,23.35,1.3,14.85,23.25,80.25,0.5,12.4,0.85,2.35,3.6,81.1,0.66132775,36.4,-94.3439556,36.630218,4.0,3.8,0.08,67.4,0.331,0.337,0.317,0.107,248.1,79.9,0.251,0.062,384.93,6.24,99.1,10.0,324.0,4624.0,768.0,1206.5,1380.0,1269.5,,,,,,,,,,,,,,,,29119.0,,1174.496,14.0,0.0,8233.0,8135.0,7817.0,182.0,203.0,1
2608,Ohio,OH,39111,"Monroe County, Ohio",20.0,6686.0,14.5,85.5,9.2,3.1,78.1,21759.29334,97.95,0.25,0.05,0.05,1.25,0.35,27.85,13.6,14459,41.8,17.45,0.405,25.95,21.75,14.45,23.85,1.1,18.15,20.7,97.95,0.25,0.35,0.05,0.05,1.25,98.0,0.9595955,44.4,-81.09065820000001,39.7259688,,,0.1,29.7,0.276,,0.32,0.113,130.3,,0.145,0.096,71.33,,82.6,,277.4,,,,,,518.5,622.0,414.5,316.0,402.0,230.0,712.0,820.0,605.0,500.5,615.0,386.0,540.5,647.0,434.5,39111.0,11.02777778,,20.0,0.0,6686.0,6982.0,6782.0,211.0,199.0,1
2609,California,CA,6061,"Placer County, California",363.0,150532.0,7.0,93.0,34.1,10.9,81.2,40176.52603,77.1,1.35,0.65,5.5,3.05,12.3,7.05,6.0,340245,58.5,6.4,0.42200000000000004,6.85,40.4,15.2,28.7,0.15,8.75,6.8,77.1,1.35,12.3,5.5,0.65,3.05,82.6,0.61374975,39.8,-120.72271809999998,39.0620324,2.7,2.9,0.06,15.7,0.218,0.081,0.228,0.07200000000000001,200.8,52.5,0.122,0.094,217.82,1.57,47.3,4.8,738.225,4742.5,2428.5,72.75,1308.0,933.25,,,,,,,,,,,,,,,,6061.0,,1204.595,363.0,0.0,150532.0,173107.0,171322.0,3348.0,4583.0,1
2610,Tennessee,TN,47111,"Macon County, Tennessee",10.0,7490.0,27.4,72.6,7.6,3.6,70.8,21640.6527,94.25,0.4,0.35,0.25,0.85,3.9,28.25,26.45,21978,37.6,23.25,0.45299999999999996,28.3,23.35,14.55,20.05,1.35,13.15,27.5,94.25,0.4,3.9,0.25,0.35,0.85,94.5,0.889934,37.3,-86.0012306,36.5378383,5.7,4.2,0.08,71.9,0.299,0.35100000000000003,0.336,0.122,111.2,48.2,0.20800000000000002,0.081,296.57,7.24,119.5,,297.2,,,,,,588.0,694.0,483.0,387.0,481.0,292.0,775.0,881.0,669.0,584.0,694.0,475.0,604.0,715.0,493.0,47111.0,14.88888889,,10.0,0.0,7490.0,7360.0,6905.0,155.0,93.0,1
2611,Mississippi,MS,28127,"Simpson County, Mississippi",23.0,11416.0,24.0,76.0,14.3,4.5,71.65,24077.20064,62.45,35.75,0.05,0.2,0.55,1.05,25.05,18.75,27703,51.0,23.0,0.444,32.15,23.65,17.95,22.45,0.95,16.6,18.5,62.45,35.75,1.05,0.2,0.05,0.55,62.65,0.51795125,37.6,-89.91770720000001,31.902503399999997,4.2,3.7,0.13,75.7,0.467,0.23199999999999998,0.36,0.13699999999999998,567.3,233.5,0.214,0.081,245.02,7.78,106.6,13.2,101.8,5647.0,1644.0,1422.0,1447.0,1134.0,633.0,758.0,509.0,466.0,590.0,342.0,791.0,904.0,679.0,631.0,759.0,502.0,642.0,775.0,508.0,28127.0,17.38888889,1434.338,23.0,0.0,11416.0,12610.0,12249.0,152.0,102.0,1
2612,Georgia,GA,13255,"Spalding County, Georgia",21.0,25940.0,25.2,74.8,13.6,4.7,73.6,25750.25461,61.95,32.2,0.2,0.85,1.55,3.2,38.25,14.85,63573,41.7,20.2,0.441,28.45,24.0,17.45,25.1,0.05,12.1,21.2,61.95,32.2,3.2,0.85,0.2,1.55,62.8,0.48880475,36.6,-84.2860671,33.262388800000004,4.2,3.4,0.14,73.7,0.439,0.196,0.34,0.126,518.5,133.0,0.21,0.113,445.02,5.71,70.8,11.7,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0,25940.0,25255.0,25088.0,229.0,279.0,1
2613,South Carolina,SC,45083,"Spartanburg County, South Carolina",97.0,120793.0,20.1,79.9,19.9,6.9,75.5,27077.65429,70.75,20.5,0.15,1.9,1.3,5.45,24.2,11.1,280425,40.2,14.45,0.447,20.1,30.15,15.8,23.85,0.3,10.2,19.7,70.75,20.5,5.45,1.9,0.15,1.3,72.65,0.54608375,37.7,-81.99105300000001,34.9332392,3.8,4.3,0.1,53.1,0.344,0.195,0.285,0.11900000000000001,587.7,240.2,0.193,0.09,546.1,8.35,79.7,8.5,213.9666667,4873.333333,1241.666667,1274.0,1219.666667,1138.0,597.0,732.0,462.0,421.0,552.0,289.6666667,770.6666667000001,895.3333332999998,646.3333332999999,590.0,737.0,442.66666669999995,603.0,740.3333332999999,466.0,45083.0,15.38888889,1237.826667,97.0,0.0,120793.0,108328.0,109906.0,1654.0,1476.0,1
